Scrapping_time,Link,New_Store_ID,Store_ID_raw,Search Query,Store Name,Store Rating,Category,Website Store,Address,Longitude,Latitude,N_Reviews,N_Blog_Reviews,Booking Hub Button Name,Certificate Button,Review_position,Review_Type,Reviewer_ID,Reviewer_N_reviews,Reviewer_N_photos,Reviewer_N_followers,Review_written,# Reviews_selected,Review_selected,Review_ID,Review_Time,Nth_visit,Proof method,Rating,Visit_Day,Have_reply,Time_reply
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,346,Visitor Review,bab****,528.0,194,35.0,참 예쁜 카페. 커피가 맛있는 카페. 빵이 맛있는 카페,5.0,인테리어가 멋져요,R475,22.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,347,Visitor Review,Ryeong18,8.0,18,,부드러운 커피가 좋으신 분들은 싱글오리진으로 추천드려요!,5.0,뷰가 좋아요,R476,23.1.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,348,Visitor Review,응원합니다,273.0,112,4.0,"사람 엄청 많아 요, ㅜㅜ",5.0,디저트가 맛있어요,R477,23.3.23,1번째 방문,"인증 수단
결제내역",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,349,Visitor Review,도안사는사람,466.0,47,,"기대 안했는데 의외로 커피맛 좋았음
뜨아랑 브라우니 조합 미텻음",5.0,디저트가 맛있어요,R478,23.2.23,1번째 방문,"인증 수단
결제내역",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,350,Visitor Review,소담동미어캣,2271.0,423,61.0,뷰가 좋아요!!,5.0,뷰가 좋아요,R479,23.5.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,351,Visitor Review,루즈1108,152.0,213,,"금강뷰가 진짜 이뻐요!
뷰맛집인데 커피랑 베이커리도 맛있어서
세종 드라이브 할때마다 방문하고 싶음",5.0,커피가 맛있어요,R480,22.12.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,352,Visitor Review,ysl****,899.0,,,굿,1.0,,R481,23.6.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,353,Visitor Review,금빛40,479.0,451,,뷰도예쁘고 커피도맛있,5.0,뷰가 좋아요,R482,22.11.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,354,Visitor Review,나4993,556.0,247,,음료는 맛있고 카페는 멋있네요~,5.0,음료가 맛있어요,R483,23.1.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,355,Visitor Review,조아조아요잉,911.0,922,50.0,"디저트도맛있고
뷰도좋고 최고네요🫶🏻",5.0,뷰가 좋아요,R484,23.1.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,356,Visitor Review,가람휘68,313.0,343,15.0,"뷰가 좋고 인테리어가 예뻤어요.
빵도 맛있고 커피도 좋았어요",5.0,뷰가 좋아요,R485,23.1.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,357,Visitor Review,나만없어털뭉치,1096.0,451,33.0,,1.0,,R486,22.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,358,Visitor Review,hi****,1256.0,6,15.0,맛은 그저그래요..,1.0,,R487,23.4.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,359,Visitor Review,goo****,205.0,94,,"우선 깨끗하고
여러 스타일의 좌석이 있어요
넘 맘에 드네여",5.0,대화하기 좋아요,R488,22.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,360,Visitor Review,구닌이된다,81.0,68,,"카페 엄청 크고 뷰도 좋고 좋았어요! 날씨 더 선선해지면 야외자리 앉기 더욱 좋을 것 같아요ㅎㅎ 커피는 뜨아 사켰는데 아아 주셔서 아쉬웠지만.. 빵은 
크로와상 너무 맛있었어요 바삭바삭! 애들 데리고 와서 곤충 잡기도 좋아요^^
내용 더보기",5.0,디저트가 맛있어요,R489,22.9.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,361,Visitor Review,Chicomano,244.0,1124,35.0,"카페가 정말 넓고 너무 예뻐요! 포토존 천국이라서 데이트코스로 너무 좋아요:)
빵도 진짜 맛있고 8시 넘으면 30%할인도돼서 더 구매해왔어요! 치즈바질스콘 진짜 맛있어서 한입먹고 두개 더 포장했어요 ㅎㅎ 재방문 꼭 할게요!~",5.0,디저트가 맛있어요,R490,22.7.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,362,Visitor Review,바다99,793.0,71,13.0,가족들 주말 나드리하기 좋아요.,5.0,사진이 잘 나와요,R491,23.2.23,1번째 방문,"인증 수단
결제내역",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,363,Visitor Review,베짱이9682,370.0,703,,,5.0,뷰가 좋아요,R492,23.3.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,364,Visitor Review,죽전21,1411.0,11,19.0,분위기가 좋아요.,5.0,커피가 맛있어요,R493,23.4.23,2번째 방문,"인증 수단
결제내역",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,365,Visitor Review,행복감사나눔,528.0,85,,뷰가 좋아요,5.0,뷰가 좋아요,R494,23.4.23,2번째 방문,"인증 수단
결제내역",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,366,Visitor Review,미모쀼,550.0,345,8.0,"개인적으로 소금빵과 인테리어 맛집이예요😭 소금빵이 겉바속촉라 딱 제 스타일이거든요,, ❤️",5.0,좌석이 편해요,R495,22.12.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,367,Visitor Review,oys****,687.0,22,,분위기가 좋고 커피가 맛있어요,5.0,디저트가 맛있어요,R496,23.4.23,2번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,368,Visitor Review,nailssam,907.0,308,12.0,지나는 길에 가봤어요. 새로운곳이라..,5.0,인테리어가 멋져요,R497,23.3.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,369,Visitor Review,우당탕쿠당탕,831.0,243,13.0,.,5.0,친절해요,R498,23.2.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,370,Visitor Review,yeo****,43.0,23,,명절날인대도 사람진짜 많아요! 뷰도 좋고 따뜻한 날에는 테라스에 앉고싶어요!!,5.0,좌석이 편해요,R499,23.1.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,371,Visitor Review,잘살아보세373,1034.0,15,4.0,풍경이 좋아요,5.0,인테리어가 멋져요,R500,23.4.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,372,Visitor Review,blu****,340.0,13,,좋아요,5.0,커피가 맛있어요,R501,23.11.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,373,Visitor Review,ttt****,73.0,6,,경치도 좋고 커피도 빵도 맛있어요,5.0,디저트가 맛있어요,R502,23.2.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,374,Visitor Review,ym2237,672.0,,,좋아요,5.0,특별한 메뉴가 있어요,R503,23.12.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,375,Visitor Review,탄이들,1049.0,20,8.0,좋어요,5.0,주차하기 편해요,R504,23.5.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,376,Visitor Review,ber****,391.0,505,21.0,"사람이 너무 많아요.
시끌벅적해서 잘못 왔나 했는데 빵이랑 커피가 또 너무 맛있어요.",5.0,디저트가 맛있어요,R505,22.12.23,1번째 방문,"인증 수단
결제내역",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,377,Visitor Review,soon666,48.0,,,가족외식후 들러서 커피마시고 대화도하고 좋아요.,5.0,좌석이 편해요,R506,23.3.23,1번째 방문,"인증 수단
영수증",,,No,
13/02/2024-23:14:43,https://m.place.naver.com/share?id=1719713938&tabsPath=%2Fhome&appMode=detail,2,10,세종 커피빈,빈스텔라,,"카페,디저트",https://www.instagram.com/beanstella_cafe,"세종 연동면 태산로 155 1동 1층, 2층, 3층",,,820,570,"단체 이용 가능, 예약, 포장, 무선 인터넷, 남/녀 화장실 구분, 노키즈존, 주차",,378,Visitor Review,한솔동날다람쥐,778.0,169,4.0,이렇게까지 핫플인줄 모르고 갔네요 주말에는 주차 공간이 넓지 않고 사람 정말 많아요 주말에 여유있게 커피한잔 할 만한 공간은 아닌 것 같아요,5.0,친절해요,R507,23.1.23,1번째 방문,"인증 수단
영수증",,,No,
